"","sub_id","step","action","held","target","yield","max_level","points","total_points","log_total_points","held_shape","held_texture","held_level","target_shape","target_texture","target_level","yield_shape","yield_texture","yield_level","condition"
"183",65,29,"consume","diamond_dots_2","","",2,100,100,4.60517018598809,"diamond","dots",2,"","",0,"","",0,"medium"
"184",65,30,"consume","triangle_dots_0","","",2,1,101,4.61512051684126,"triangle","dots",0,"","",0,"","",0,"medium"
"185",65,31,"consume","diamond_dots_0","","",2,1,102,4.62497281328427,"diamond","dots",0,"","",0,"","",0,"medium"
"186",65,32,"consume","square_stripes_0","","",2,1,103,4.63472898822964,"square","stripes",0,"","",0,"","",0,"medium"
"187",65,33,"consume","diamond_stripes_0","","",2,1,104,4.64439089914137,"diamond","stripes",0,"","",0,"","",0,"medium"
"188",65,34,"consume","square_dots_0","","",2,1,105,4.65396035015752,"square","dots",0,"","",0,"","",0,"medium"
"189",65,35,"consume","diamond_checkered_0","","",2,1,106,4.66343909411207,"diamond","checkered",0,"","",0,"","",0,"medium"
"190",65,36,"consume","triangle_plain_0","","",2,1,107,4.67282883446191,"triangle","plain",0,"","",0,"","",0,"medium"
"191",65,37,"consume","square_dots_0","","",2,1,108,4.68213122712422,"square","dots",0,"","",0,"","",0,"medium"
"192",65,38,"consume","square_checkered_0","","",2,1,109,4.69134788222914,"square","checkered",0,"","",0,"","",0,"medium"
"193",65,39,"consume","triangle_checkered_0","","",2,1,110,4.70048036579242,"triangle","checkered",0,"","",0,"","",0,"medium"
"194",65,40,"consume","circle_dots_0","","",2,1,111,4.70953020131233,"circle","dots",0,"","",0,"","",0,"medium"
"195",66,1,"combine","triangle_stripes_0","diamond_dots_0","triangle_dots_1",1,0,0,0,"triangle","stripes",0,"diamond","dots",0,"triangle","dots",1,"hard"
"196",66,2,"combine","triangle_dots_1","triangle_plain_0","",1,0,0,0,"triangle","dots",1,"triangle","plain",0,"","",0,"hard"
"197",66,3,"combine","triangle_dots_1","triangle_stripes_0","",1,0,0,0,"triangle","dots",1,"triangle","stripes",0,"","",0,"hard"
"198",66,4,"combine","triangle_dots_1","diamond_checkered_0","triangle_checkered_2",2,0,0,0,"triangle","dots",1,"diamond","checkered",0,"triangle","checkered",2,"hard"
"199",66,5,"combine","triangle_checkered_2","triangle_checkered_0","",2,0,0,0,"triangle","checkered",2,"triangle","checkered",0,"","",0,"hard"
"200",66,6,"combine","triangle_checkered_2","diamond_plain_0","",2,0,0,0,"triangle","checkered",2,"diamond","plain",0,"","",0,"hard"
"201",66,7,"consume","triangle_checkered_2","","",2,100,100,4.60517018598809,"triangle","checkered",2,"","",0,"","",0,"hard"
"202",66,8,"combine","diamond_dots_0","triangle_plain_0","",2,0,100,4.60517018598809,"diamond","dots",0,"triangle","plain",0,"","",0,"hard"
"203",66,9,"combine","diamond_dots_0","diamond_stripes_0","",2,0,100,4.60517018598809,"diamond","dots",0,"diamond","stripes",0,"","",0,"hard"
"204",66,10,"combine","diamond_dots_0","triangle_stripes_0","",2,0,100,4.60517018598809,"diamond","dots",0,"triangle","stripes",0,"","",0,"hard"
"205",66,11,"combine","diamond_dots_0","triangle_dots_0","diamond_dots_1",2,0,100,4.60517018598809,"diamond","dots",0,"triangle","dots",0,"diamond","dots",1,"hard"
"206",66,12,"combine","diamond_dots_1","diamond_checkered_0","",2,0,100,4.60517018598809,"diamond","dots",1,"diamond","checkered",0,"","",0,"hard"
"207",66,13,"consume","diamond_dots_1","","",2,10,110,4.70048036579242,"diamond","dots",1,"","",0,"","",0,"hard"
"208",66,14,"combine","diamond_stripes_0","triangle_stripes_0","diamond_stripes_1",2,0,110,4.70048036579242,"diamond","stripes",0,"triangle","stripes",0,"diamond","stripes",1,"hard"
"209",66,15,"combine","diamond_stripes_1","triangle_checkered_0","diamond_checkered_2",2,0,110,4.70048036579242,"diamond","stripes",1,"triangle","checkered",0,"diamond","checkered",2,"hard"
"210",66,16,"combine","diamond_checkered_2","triangle_dots_0","diamond_dots_3",3,0,110,4.70048036579242,"diamond","checkered",2,"triangle","dots",0,"diamond","dots",3,"hard"
"211",66,17,"combine","diamond_dots_3","triangle_checkered_0","diamond_checkered_4",4,0,110,4.70048036579242,"diamond","dots",3,"triangle","checkered",0,"diamond","checkered",4,"hard"
"212",66,18,"consume","diamond_checkered_4","","",4,10000,10110,9.22128031201452,"diamond","checkered",4,"","",0,"","",0,"hard"
"213",66,19,"combine","diamond_checkered_0","triangle_plain_0","",4,0,10110,9.22128031201452,"diamond","checkered",0,"triangle","plain",0,"","",0,"hard"
"214",66,20,"combine","diamond_checkered_0","diamond_plain_0","",4,0,10110,9.22128031201452,"diamond","checkered",0,"diamond","plain",0,"","",0,"hard"
"215",66,21,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",4,0,10110,9.22128031201452,"diamond","plain",0,"triangle","plain",0,"diamond","plain",1,"hard"
"216",66,22,"consume","diamond_plain_1","","",4,10,10120,9.22226894284146,"diamond","plain",1,"","",0,"","",0,"hard"
"217",66,23,"combine","circle_stripes_0","square_stripes_0","circle_stripes_1",4,0,10120,9.22226894284146,"circle","stripes",0,"square","stripes",0,"circle","stripes",1,"hard"
"218",66,24,"combine","circle_stripes_1","square_checkered_0","circle_checkered_2",4,0,10120,9.22226894284146,"circle","stripes",1,"square","checkered",0,"circle","checkered",2,"hard"
"219",66,25,"combine","circle_checkered_2","square_dots_0","circle_dots_3",4,0,10120,9.22226894284146,"circle","checkered",2,"square","dots",0,"circle","dots",3,"hard"
"220",66,26,"combine","circle_dots_3","square_stripes_0","",4,0,10120,9.22226894284146,"circle","dots",3,"square","stripes",0,"","",0,"hard"
"221",66,27,"combine","circle_dots_3","square_dots_0","circle_dots_4",4,0,10120,9.22226894284146,"circle","dots",3,"square","dots",0,"circle","dots",4,"hard"
"222",66,28,"consume","circle_dots_4","","",4,10000,20120,9.90946962421368,"circle","dots",4,"","",0,"","",0,"hard"
"223",66,29,"combine","circle_stripes_0","square_checkered_0","circle_checkered_1",4,0,20120,9.90946962421368,"circle","stripes",0,"square","checkered",0,"circle","checkered",1,"hard"
"224",66,30,"combine","circle_checkered_1","square_stripes_0","",4,0,20120,9.90946962421368,"circle","checkered",1,"square","stripes",0,"","",0,"hard"
"225",66,31,"combine","circle_checkered_1","square_plain_0","",4,0,20120,9.90946962421368,"circle","checkered",1,"square","plain",0,"","",0,"hard"
"226",66,32,"combine","circle_checkered_1","circle_dots_0","",4,0,20120,9.90946962421368,"circle","checkered",1,"circle","dots",0,"","",0,"hard"
"227",66,33,"combine","circle_checkered_1","circle_checkered_0","",4,0,20120,9.90946962421368,"circle","checkered",1,"circle","checkered",0,"","",0,"hard"
"228",66,34,"consume","circle_checkered_1","","",4,10,20130,9.90996651863384,"circle","checkered",1,"","",0,"","",0,"hard"
"229",66,35,"combine","diamond_plain_0","triangle_plain_0","diamond_plain_1",4,0,20130,9.90996651863384,"diamond","plain",0,"triangle","plain",0,"diamond","plain",1,"hard"
"230",66,36,"consume","diamond_plain_1","","",4,10,20140,9.91046316627255,"diamond","plain",1,"","",0,"","",0,"hard"
"231",66,37,"combine","circle_plain_0","square_plain_0","circle_plain_1",4,0,20140,9.91046316627255,"circle","plain",0,"square","plain",0,"circle","plain",1,"hard"
"232",66,38,"combine","circle_plain_1","square_stripes_0","circle_stripes_2",4,0,20140,9.91046316627255,"circle","plain",1,"square","stripes",0,"circle","stripes",2,"hard"
"233",66,39,"combine","circle_stripes_2","square_plain_0","circle_plain_3",4,0,20140,9.91046316627255,"circle","stripes",2,"square","plain",0,"circle","plain",3,"hard"
"234",66,40,"consume","circle_plain_3","","",4,1000,21140,9.95892225942423,"circle","plain",3,"","",0,"","",0,"hard"
"235",67,1,"combine","triangle_stripes_0","circle_stripes_0","",0,0,0,0,"triangle","stripes",0,"circle","stripes",0,"","",0,"medium"
"236",67,2,"combine","triangle_stripes_0","circle_stripes_0","",0,0,0,0,"triangle","stripes",0,"circle","stripes",0,"","",0,"medium"
"237",67,3,"combine","triangle_stripes_0","circle_stripes_0","",0,0,0,0,"triangle","stripes",0,"circle","stripes",0,"","",0,"medium"
"238",67,4,"combine","triangle_stripes_0","diamond_plain_0","triangle_plain_1",1,0,0,0,"triangle","stripes",0,"diamond","plain",0,"triangle","plain",1,"medium"
"239",67,5,"combine","triangle_plain_1","square_dots_0","",1,0,0,0,"triangle","plain",1,"square","dots",0,"","",0,"medium"
"240",67,6,"combine","triangle_plain_1","diamond_dots_0","triangle_dots_2",2,0,0,0,"triangle","plain",1,"diamond","dots",0,"triangle","dots",2,"medium"
"241",67,7,"combine","triangle_dots_2","triangle_plain_0","",2,0,0,0,"triangle","dots",2,"triangle","plain",0,"","",0,"medium"
"242",67,8,"combine","triangle_dots_2","circle_plain_0","",2,0,0,0,"triangle","dots",2,"circle","plain",0,"","",0,"medium"
"243",67,9,"combine","triangle_dots_0","circle_dots_0","",2,0,0,0,"triangle","dots",0,"circle","dots",0,"","",0,"medium"
"244",67,10,"combine","square_plain_0","diamond_plain_0","",2,0,0,0,"square","plain",0,"diamond","plain",0,"","",0,"medium"
"245",67,11,"combine","triangle_dots_0","circle_checkered_0","",2,0,0,0,"triangle","dots",0,"circle","checkered",0,"","",0,"medium"
"246",67,12,"combine","triangle_dots_0","circle_plain_0","",2,0,0,0,"triangle","dots",0,"circle","plain",0,"","",0,"medium"
"247",67,13,"combine","triangle_dots_0","circle_stripes_0","",2,0,0,0,"triangle","dots",0,"circle","stripes",0,"","",0,"medium"
"248",67,14,"combine","diamond_dots_0","diamond_checkered_0","",2,0,0,0,"diamond","dots",0,"diamond","checkered",0,"","",0,"medium"
"249",67,15,"combine","circle_plain_0","triangle_plain_0","",2,0,0,0,"circle","plain",0,"triangle","plain",0,"","",0,"medium"
"250",67,16,"combine","diamond_plain_0","circle_checkered_0","",2,0,0,0,"diamond","plain",0,"circle","checkered",0,"","",0,"medium"
"251",67,17,"combine","diamond_plain_0","circle_checkered_0","",2,0,0,0,"diamond","plain",0,"circle","checkered",0,"","",0,"medium"
"252",67,18,"combine","diamond_plain_0","triangle_dots_2","diamond_dots_3",3,0,0,0,"diamond","plain",0,"triangle","dots",2,"diamond","dots",3,"medium"
"253",67,19,"combine","diamond_dots_3","circle_plain_0","",3,0,0,0,"diamond","dots",3,"circle","plain",0,"","",0,"medium"
"254",67,20,"combine","diamond_dots_3","triangle_plain_0","diamond_plain_4",4,0,0,0,"diamond","dots",3,"triangle","plain",0,"diamond","plain",4,"medium"
"255",67,21,"combine","diamond_plain_4","triangle_checkered_0","diamond_checkered_5",5,0,0,0,"diamond","plain",4,"triangle","checkered",0,"diamond","checkered",5,"medium"
"256",67,22,"consume","diamond_checkered_5","","",5,100000,100000,11.5129254649702,"diamond","checkered",5,"","",0,"","",0,"medium"
"257",67,23,"combine","circle_dots_0","circle_checkered_0","",5,0,100000,11.5129254649702,"circle","dots",0,"circle","checkered",0,"","",0,"medium"
"258",67,24,"combine","diamond_dots_0","triangle_plain_0","diamond_plain_1",5,0,100000,11.5129254649702,"diamond","dots",0,"triangle","plain",0,"diamond","plain",1,"medium"
"259",67,25,"combine","diamond_plain_1","triangle_dots_0","diamond_dots_2",5,0,100000,11.5129254649702,"diamond","plain",1,"triangle","dots",0,"diamond","dots",2,"medium"
"260",67,26,"combine","diamond_dots_2","triangle_stripes_0","diamond_stripes_3",5,0,100000,11.5129254649702,"diamond","dots",2,"triangle","stripes",0,"diamond","stripes",3,"medium"
"261",67,27,"combine","diamond_stripes_3","triangle_checkered_0","diamond_checkered_4",5,0,100000,11.5129254649702,"diamond","stripes",3,"triangle","checkered",0,"diamond","checkered",4,"medium"
"262",67,28,"consume","diamond_checkered_4","","",5,10000,110000,11.6082356447746,"diamond","checkered",4,"","",0,"","",0,"medium"
"263",67,29,"combine","diamond_stripes_0","triangle_dots_0","diamond_dots_1",5,0,110000,11.6082356447746,"diamond","stripes",0,"triangle","dots",0,"diamond","dots",1,"medium"
"264",67,30,"combine","diamond_dots_1","diamond_checkered_0","",5,0,110000,11.6082356447746,"diamond","dots",1,"diamond","checkered",0,"","",0,"medium"
"265",67,31,"combine","diamond_dots_1","square_checkered_0","",5,0,110000,11.6082356447746,"diamond","dots",1,"square","checkered",0,"","",0,"medium"
"266",67,32,"combine","diamond_dots_1","circle_stripes_0","",5,0,110000,11.6082356447746,"diamond","dots",1,"circle","stripes",0,"","",0,"medium"
"267",67,33,"consume","diamond_dots_1","","",5,10,110010,11.6083265497335,"diamond","dots",1,"","",0,"","",0,"medium"
"268",67,34,"combine","circle_plain_0","circle_checkered_0","",5,0,110010,11.6083265497335,"circle","plain",0,"circle","checkered",0,"","",0,"medium"
"269",67,35,"combine","circle_plain_0","square_plain_0","",5,0,110010,11.6083265497335,"circle","plain",0,"square","plain",0,"","",0,"medium"
"270",67,36,"combine","circle_plain_0","circle_checkered_0","",5,0,110010,11.6083265497335,"circle","plain",0,"circle","checkered",0,"","",0,"medium"
"271",67,37,"combine","diamond_stripes_0","diamond_checkered_0","",5,0,110010,11.6083265497335,"diamond","stripes",0,"diamond","checkered",0,"","",0,"medium"
"272",67,38,"combine","diamond_stripes_0","square_stripes_0","",5,0,110010,11.6083265497335,"diamond","stripes",0,"square","stripes",0,"","",0,"medium"
"273",67,39,"combine","diamond_stripes_0","circle_plain_0","",5,0,110010,11.6083265497335,"diamond","stripes",0,"circle","plain",0,"","",0,"medium"
"274",67,40,"combine","diamond_stripes_0","circle_checkered_0","",5,0,110010,11.6083265497335,"diamond","stripes",0,"circle","checkered",0,"","",0,"medium"
"275",68,1,"combine","circle_plain_0","circle_checkered_0","circle_checkered_1",1,0,0,0,"circle","plain",0,"circle","checkered",0,"circle","checkered",1,"easy"
"276",68,2,"consume","circle_checkered_1","","",1,10,10,2.30258509299405,"circle","checkered",1,"","",0,"","",0,"easy"
"277",68,3,"combine","triangle_plain_0","triangle_checkered_0","triangle_checkered_1",1,0,10,2.30258509299405,"triangle","plain",0,"triangle","checkered",0,"triangle","checkered",1,"easy"
"278",68,4,"combine","triangle_checkered_1","triangle_stripes_0","triangle_stripes_2",2,0,10,2.30258509299405,"triangle","checkered",1,"triangle","stripes",0,"triangle","stripes",2,"easy"
"279",68,5,"combine","triangle_stripes_2","triangle_stripes_0","triangle_stripes_3",3,0,10,2.30258509299405,"triangle","stripes",2,"triangle","stripes",0,"triangle","stripes",3,"easy"
"280",68,6,"combine","triangle_stripes_3","triangle_plain_0","triangle_plain_4",4,0,10,2.30258509299405,"triangle","stripes",3,"triangle","plain",0,"triangle","plain",4,"easy"
"281",68,7,"combine","triangle_plain_4","triangle_dots_0","triangle_dots_5",5,0,10,2.30258509299405,"triangle","plain",4,"triangle","dots",0,"triangle","dots",5,"easy"
"282",68,8,"consume","triangle_dots_5","","",5,100000,100010,11.5130254599706,"triangle","dots",5,"","",0,"","",0,"easy"
"283",68,9,"combine","circle_checkered_0","circle_dots_0","circle_dots_1",5,0,100010,11.5130254599706,"circle","checkered",0,"circle","dots",0,"circle","dots",1,"easy"
"284",68,10,"combine","circle_dots_1","circle_plain_0","circle_plain_2",5,0,100010,11.5130254599706,"circle","dots",1,"circle","plain",0,"circle","plain",2,"easy"
"285",68,11,"combine","circle_plain_2","circle_stripes_0","circle_stripes_3",5,0,100010,11.5130254599706,"circle","plain",2,"circle","stripes",0,"circle","stripes",3,"easy"
"286",68,12,"combine","circle_stripes_3","circle_dots_0","circle_dots_4",5,0,100010,11.5130254599706,"circle","stripes",3,"circle","dots",0,"circle","dots",4,"easy"
"287",68,13,"combine","circle_dots_4","circle_stripes_0","circle_stripes_5",5,0,100010,11.5130254599706,"circle","dots",4,"circle","stripes",0,"circle","stripes",5,"easy"
"288",68,14,"consume","circle_stripes_5","","",5,100000,200010,12.2061226442802,"circle","stripes",5,"","",0,"","",0,"easy"
"289",68,15,"combine","square_stripes_0","square_plain_0","square_plain_1",5,0,200010,12.2061226442802,"square","stripes",0,"square","plain",0,"square","plain",1,"easy"
"290",68,16,"combine","square_plain_1","square_checkered_0","square_checkered_2",5,0,200010,12.2061226442802,"square","plain",1,"square","checkered",0,"square","checkered",2,"easy"
"291",68,17,"combine","square_checkered_2","square_dots_0","square_dots_3",5,0,200010,12.2061226442802,"square","checkered",2,"square","dots",0,"square","dots",3,"easy"
"292",68,18,"combine","square_dots_3","square_checkered_0","square_checkered_4",5,0,200010,12.2061226442802,"square","dots",3,"square","checkered",0,"square","checkered",4,"easy"
"293",68,19,"combine","square_checkered_4","square_dots_0","square_dots_5",5,0,200010,12.2061226442802,"square","checkered",4,"square","dots",0,"square","dots",5,"easy"
"294",68,20,"consume","square_dots_5","","",5,100000,300010,12.6115710864161,"square","dots",5,"","",0,"","",0,"easy"
"295",68,21,"combine","diamond_checkered_0","diamond_stripes_0","diamond_stripes_1",5,0,300010,12.6115710864161,"diamond","checkered",0,"diamond","stripes",0,"diamond","stripes",1,"easy"
"296",68,22,"combine","diamond_stripes_1","diamond_dots_0","diamond_dots_2",5,0,300010,12.6115710864161,"diamond","stripes",1,"diamond","dots",0,"diamond","dots",2,"easy"
"297",68,23,"combine","diamond_dots_2","diamond_plain_0","diamond_plain_3",5,0,300010,12.6115710864161,"diamond","dots",2,"diamond","plain",0,"diamond","plain",3,"easy"
"298",68,24,"combine","diamond_plain_3","diamond_stripes_0","diamond_stripes_4",5,0,300010,12.6115710864161,"diamond","plain",3,"diamond","stripes",0,"diamond","stripes",4,"easy"
"299",68,25,"combine","diamond_stripes_4","diamond_checkered_0","diamond_checkered_5",5,0,300010,12.6115710864161,"diamond","stripes",4,"diamond","checkered",0,"diamond","checkered",5,"easy"
"300",68,26,"consume","diamond_checkered_5","","",5,100000,400010,12.8992448257776,"diamond","checkered",5,"","",0,"","",0,"easy"
"301",68,27,"combine","diamond_dots_0","diamond_plain_0","diamond_plain_1",5,0,400010,12.8992448257776,"diamond","dots",0,"diamond","plain",0,"diamond","plain",1,"easy"
"302",68,28,"consume","diamond_plain_1","","",5,10,400020,12.8992698248402,"diamond","plain",1,"","",0,"","",0,"easy"
"303",68,29,"combine","square_plain_0","square_stripes_0","square_stripes_1",5,0,400020,12.8992698248402,"square","plain",0,"square","stripes",0,"square","stripes",1,"easy"
"304",68,30,"consume","square_stripes_1","","",5,10,400030,12.8992948232778,"square","stripes",1,"","",0,"","",0,"easy"
"305",68,31,"combine","triangle_checkered_0","triangle_dots_0","triangle_dots_1",5,0,400030,12.8992948232778,"triangle","checkered",0,"triangle","dots",0,"triangle","dots",1,"easy"
"306",68,32,"consume","triangle_dots_1","","",5,10,400040,12.8993198210905,"triangle","dots",1,"","",0,"","",0,"easy"
"307",69,1,"consume","triangle_plain_0","","",0,1,1,0,"triangle","plain",0,"","",0,"","",0,"medium"
"308",69,2,"combine","square_stripes_0","triangle_plain_0","",0,0,1,0,"square","stripes",0,"triangle","plain",0,"","",0,"medium"
"309",69,3,"combine","square_stripes_0","triangle_plain_0","",0,0,1,0,"square","stripes",0,"triangle","plain",0,"","",0,"medium"
"310",69,4,"combine","square_stripes_0","triangle_plain_0","",0,0,1,0,"square","stripes",0,"triangle","plain",0,"","",0,"medium"
"311",69,5,"combine","square_stripes_0","triangle_plain_0","",0,0,1,0,"square","stripes",0,"triangle","plain",0,"","",0,"medium"
"312",69,6,"combine","square_stripes_0","triangle_plain_0","",0,0,1,0,"square","stripes",0,"triangle","plain",0,"","",0,"medium"
"313",69,7,"consume","square_stripes_0","","",0,1,2,0.693147180559945,"square","stripes",0,"","",0,"","",0,"medium"
"314",69,8,"combine","triangle_plain_0","diamond_dots_0","triangle_dots_1",1,0,2,0.693147180559945,"triangle","plain",0,"diamond","dots",0,"triangle","dots",1,"medium"
"315",69,9,"combine","triangle_dots_1","triangle_dots_0","",1,0,2,0.693147180559945,"triangle","dots",1,"triangle","dots",0,"","",0,"medium"
"316",69,10,"combine","triangle_dots_1","diamond_dots_0","",1,0,2,0.693147180559945,"triangle","dots",1,"diamond","dots",0,"","",0,"medium"
"317",69,11,"combine","triangle_dots_1","square_stripes_0","",1,0,2,0.693147180559945,"triangle","dots",1,"square","stripes",0,"","",0,"medium"
"318",69,12,"combine","triangle_dots_1","circle_dots_0","",1,0,2,0.693147180559945,"triangle","dots",1,"circle","dots",0,"","",0,"medium"
"319",69,13,"combine","triangle_dots_1","square_dots_0","",1,0,2,0.693147180559945,"triangle","dots",1,"square","dots",0,"","",0,"medium"
"320",69,14,"combine","triangle_dots_1","square_dots_0","",1,0,2,0.693147180559945,"triangle","dots",1,"square","dots",0,"","",0,"medium"
"321",69,15,"combine","triangle_dots_1","circle_plain_0","",1,0,2,0.693147180559945,"triangle","dots",1,"circle","plain",0,"","",0,"medium"
"322",69,16,"combine","triangle_dots_1","triangle_checkered_0","",1,0,2,0.693147180559945,"triangle","dots",1,"triangle","checkered",0,"","",0,"medium"
"323",69,17,"combine","triangle_dots_1","triangle_checkered_0","",1,0,2,0.693147180559945,"triangle","dots",1,"triangle","checkered",0,"","",0,"medium"
"324",69,18,"combine","triangle_dots_1","triangle_checkered_0","",1,0,2,0.693147180559945,"triangle","dots",1,"triangle","checkered",0,"","",0,"medium"
"325",69,19,"consume","triangle_dots_1","","",1,10,12,2.484906649788,"triangle","dots",1,"","",0,"","",0,"medium"
"326",69,20,"combine","triangle_checkered_0","diamond_checkered_0","",1,0,12,2.484906649788,"triangle","checkered",0,"diamond","checkered",0,"","",0,"medium"
"327",69,21,"combine","triangle_checkered_0","diamond_checkered_0","",1,0,12,2.484906649788,"triangle","checkered",0,"diamond","checkered",0,"","",0,"medium"
"328",69,22,"combine","triangle_checkered_0","circle_stripes_0","",1,0,12,2.484906649788,"triangle","checkered",0,"circle","stripes",0,"","",0,"medium"
"329",69,23,"combine","triangle_checkered_0","circle_stripes_0","",1,0,12,2.484906649788,"triangle","checkered",0,"circle","stripes",0,"","",0,"medium"
"330",69,24,"combine","triangle_checkered_0","diamond_plain_0","triangle_plain_1",1,0,12,2.484906649788,"triangle","checkered",0,"diamond","plain",0,"triangle","plain",1,"medium"
"331",69,25,"consume","triangle_plain_1","","",1,10,22,3.09104245335832,"triangle","plain",1,"","",0,"","",0,"medium"
"332",69,26,"combine","diamond_plain_0","triangle_stripes_0","diamond_stripes_1",1,0,22,3.09104245335832,"diamond","plain",0,"triangle","stripes",0,"diamond","stripes",1,"medium"
"333",69,27,"consume","diamond_stripes_1","","",1,10,32,3.46573590279973,"diamond","stripes",1,"","",0,"","",0,"medium"
"334",69,28,"combine","triangle_checkered_0","diamond_dots_0","triangle_dots_1",1,0,32,3.46573590279973,"triangle","checkered",0,"diamond","dots",0,"triangle","dots",1,"medium"
"335",69,29,"combine","triangle_dots_1","triangle_stripes_0","",1,0,32,3.46573590279973,"triangle","dots",1,"triangle","stripes",0,"","",0,"medium"
"336",69,30,"combine","triangle_dots_1","diamond_stripes_0","triangle_stripes_2",2,0,32,3.46573590279973,"triangle","dots",1,"diamond","stripes",0,"triangle","stripes",2,"medium"
"337",69,31,"consume","triangle_stripes_2","","",2,100,132,4.88280192258637,"triangle","stripes",2,"","",0,"","",0,"medium"
"338",69,32,"combine","triangle_stripes_0","diamond_stripes_0","",2,0,132,4.88280192258637,"triangle","stripes",0,"diamond","stripes",0,"","",0,"medium"
"339",69,33,"combine","triangle_stripes_0","circle_plain_0","",2,0,132,4.88280192258637,"triangle","stripes",0,"circle","plain",0,"","",0,"medium"
"340",69,34,"consume","triangle_stripes_0","","",2,1,133,4.89034912822175,"triangle","stripes",0,"","",0,"","",0,"medium"
"341",69,35,"combine","diamond_stripes_0","triangle_dots_0","diamond_dots_1",2,0,133,4.89034912822175,"diamond","stripes",0,"triangle","dots",0,"diamond","dots",1,"medium"
"342",69,36,"consume","diamond_dots_1","","",2,10,143,4.96284463025991,"diamond","dots",1,"","",0,"","",0,"medium"
"343",69,37,"combine","diamond_checkered_0","triangle_dots_0","diamond_dots_1",2,0,143,4.96284463025991,"diamond","checkered",0,"triangle","dots",0,"diamond","dots",1,"medium"
"344",69,38,"consume","diamond_dots_1","","",2,10,153,5.03043792139244,"diamond","dots",1,"","",0,"","",0,"medium"
"345",69,39,"consume","diamond_checkered_0","","",2,1,154,5.03695260241363,"diamond","checkered",0,"","",0,"","",0,"medium"
"346",69,40,"combine","square_stripes_0","circle_dots_0","square_dots_1",2,0,154,5.03695260241363,"square","stripes",0,"circle","dots",0,"square","dots",1,"medium"
"347",70,1,"combine","triangle_checkered_0","circle_dots_0","",0,0,0,0,"triangle","checkered",0,"circle","dots",0,"","",0,"medium"
"348",70,2,"combine","triangle_checkered_0","triangle_plain_0","",0,0,0,0,"triangle","checkered",0,"triangle","plain",0,"","",0,"medium"
"349",70,3,"combine","triangle_checkered_0","triangle_plain_0","",0,0,0,0,"triangle","checkered",0,"triangle","plain",0,"","",0,"medium"
"350",70,4,"combine","triangle_checkered_0","triangle_plain_0","",0,0,0,0,"triangle","checkered",0,"triangle","plain",0,"","",0,"medium"
"351",70,5,"combine","triangle_plain_0","circle_plain_0","",0,0,0,0,"triangle","plain",0,"circle","plain",0,"","",0,"medium"
"352",70,6,"combine","square_plain_0","diamond_plain_0","",0,0,0,0,"square","plain",0,"diamond","plain",0,"","",0,"medium"
"353",70,7,"combine","circle_stripes_0","triangle_stripes_0","",0,0,0,0,"circle","stripes",0,"triangle","stripes",0,"","",0,"medium"
"354",70,8,"combine","diamond_stripes_0","circle_stripes_0","",0,0,0,0,"diamond","stripes",0,"circle","stripes",0,"","",0,"medium"
"355",70,9,"combine","diamond_stripes_0","triangle_stripes_0","",0,0,0,0,"diamond","stripes",0,"triangle","stripes",0,"","",0,"medium"
"356",70,10,"combine","square_stripes_0","diamond_stripes_0","",0,0,0,0,"square","stripes",0,"diamond","stripes",0,"","",0,"medium"
"357",70,11,"combine","square_stripes_0","triangle_stripes_0","",0,0,0,0,"square","stripes",0,"triangle","stripes",0,"","",0,"medium"
"358",70,12,"combine","square_stripes_0","circle_stripes_0","",0,0,0,0,"square","stripes",0,"circle","stripes",0,"","",0,"medium"
"359",70,13,"combine","circle_checkered_0","circle_stripes_0","",0,0,0,0,"circle","checkered",0,"circle","stripes",0,"","",0,"medium"
"360",70,14,"combine","square_dots_0","square_plain_0","",0,0,0,0,"square","dots",0,"square","plain",0,"","",0,"medium"
"361",70,15,"combine","square_dots_0","triangle_plain_0","",0,0,0,0,"square","dots",0,"triangle","plain",0,"","",0,"medium"
"362",70,16,"combine","square_dots_0","diamond_plain_0","",0,0,0,0,"square","dots",0,"diamond","plain",0,"","",0,"medium"
"363",70,17,"combine","square_dots_0","diamond_plain_0","",0,0,0,0,"square","dots",0,"diamond","plain",0,"","",0,"medium"
"364",70,18,"combine","square_dots_0","diamond_checkered_0","",0,0,0,0,"square","dots",0,"diamond","checkered",0,"","",0,"medium"
"365",70,19,"combine","square_dots_0","square_checkered_0","",0,0,0,0,"square","dots",0,"square","checkered",0,"","",0,"medium"
"366",70,20,"combine","square_dots_0","square_stripes_0","",0,0,0,0,"square","dots",0,"square","stripes",0,"","",0,"medium"
"367",70,21,"combine","square_dots_0","square_plain_0","",0,0,0,0,"square","dots",0,"square","plain",0,"","",0,"medium"
"368",70,22,"combine","square_dots_0","square_checkered_0","",0,0,0,0,"square","dots",0,"square","checkered",0,"","",0,"medium"
"369",70,23,"consume","square_dots_0","","",0,1,1,0,"square","dots",0,"","",0,"","",0,"medium"
"370",70,24,"combine","square_dots_0","square_checkered_0","",0,0,1,0,"square","dots",0,"square","checkered",0,"","",0,"medium"
"371",70,25,"combine","square_dots_0","square_checkered_0","",0,0,1,0,"square","dots",0,"square","checkered",0,"","",0,"medium"
"372",70,26,"consume","square_dots_0","","",0,1,2,0.693147180559945,"square","dots",0,"","",0,"","",0,"medium"
